Model;Parameter;Address;Conversion;ReadWrite;ByteLength;DefaultValue;Unit;Stepping;DataType;ValuePrecision;LowerBorder;UpperBorder;Values;Descriptions
VBC700_BW_WW;WPR_Geraeteklasse~0x00F7;0x00F7;NoConversion;R;1;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;SystemIdent_SX~0x00F8;0x00F8;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_GeraetevariantenErkennung~0x00F9;0x00F9;NoConversion;R;1;;;NULL;Binary;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Hardware_Index~0x00FA;0x00FA;NoConversion;R;1;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Software_Index~0x00FB;0x00FB;NoConversion;R;1;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Protokollversion_LDAP~0x00FC;0x00FC;NoConversion;R;1;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Protokollversion_RDAP~0x00FD;0x00FD;NoConversion;R;1;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Software_Version_Byte1~0x00FE;0x00FE;NoConversion;R;1;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Software_Version_Byte2~0x00FF;0x00FF;NoConversion;R;1;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Aussentemperatur~0x0101;0x0101;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Verdampfertemperatur~0x0102;0x0102;Div100;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Vorlauftemperatur_Primaerquelle~0x0103;0x0103;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Ruecklauftemperatur_Primaerquelle~0x0104;0x0104;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Vorlauftemperatur_Sek~0x0105;0x0105;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Ruecklauftemperatur_Sek1~0x0106;0x0106;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Ruecklauftemperatur_Sek2~0x0107;0x0107;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Heissgastemperatur1~0x0108;0x0108;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Heissgastemperatur2~0x0109;0x0109;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Anlagenvorlauftemperatur~0x010A;0x010A;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_HeizwasserPufferspeicher_Temperatur~0x010B;0x010B;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mediumtemperatur_extWaermeerzeuger~0x010C;0x010C;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Warmwasser_TemperaturOben~0x010D;0x010D;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Warmwasser_TemperaturUnten~0x010E;0x010E;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Warmwasser_TemperaturMitte~0x010F;0x010F;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Warmwasser_TemperaturAusgang~0x0110;0x0110;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Kollektortemperatur_Solar~0x0111;0x0111;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Ruecklauftemperatur_Solar~0x0112;0x0112;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Speichertemperatur_SolarmodulVitosolic~0x0113;0x0113;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Vorlauftemperatur_HK_M2~0x0114;0x0114;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Vorlauftemperatur_HK_M3~0x0115;0x0115;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Raumtemperatur_HK_A1_Vitotrol~0x0116;0x0116;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Raumtemperatur_HK_M2_Vitotrol~0x0117;0x0117;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Raumtemperatur_HK_M3_Vitotrol~0x0118;0x0118;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Vorlauftemperatur_NatCoolingKreis~0x0119;0x0119;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Vorlauftemperatur_NatCoolingHKxx~0x011A;0x011A;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Raumtemperatur_NatCooling~0x011B;0x011B;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Raumsolltemperatur_HK_A1_Vitocom100~0x011C;0x011C;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Raumsolltemperatur_HK_M2_Vitocom100~0x011D;0x011D;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Raumsolltemperatur_HK_M3_Vitocom100~0x011E;0x011E;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Sauggastemperatur_EEV1~0x011F;0x011F;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Sauggastemperatur_EEV2~0x0120;0x0120;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Heissgastemperatur_EEV1~0x0121;0x0121;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Heissgastemperatur_EEV2~0x0122;0x0122;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Fluessiggastemperatur_EEV1~0x0123;0x0123;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Fluessiggastemperatur_EEV2~0x0124;0x0124;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_SensorStatus_ATS~0x0181;0x0181;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Verdampfer~0x0182;0x0182;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Vorlauf_Primaer~0x0183;0x0183;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Ruecklauf_Primaer~0x0184;0x0184;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Vorlauftemperatur_Sek~0x0185;0x0185;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Ruecklauftemperatur1_Sek~0x0186;0x0186;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Ruecklauftemperatur2_Sek~0x0187;0x0187;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Heissgastemperatur1~0x0188;0x0188;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Heissgastemperatur2~0x0189;0x0189;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Anlagenvorlauftemperatur~0x018A;0x018A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_HeizwasserPufferspeichertemperatur~0x018B;0x018B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Mediumtemperatur_extWaermeerzeuger~0x018C;0x018C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_WW_TemperaturOben~0x018D;0x018D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_WW_TemperaturUnten~0x018E;0x018E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_WW_TemperaturMitte~0x018F;0x018F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_WW_TemperaturAusgang~0x0190;0x0190;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Kollektortemperatur_Solar~0x0191;0x0191;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Ruecklauftemperatur_Solar~0x0192;0x0192;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Speichertemperatur_SolarmodulVitosolic~0x0193;0x0193;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Vorlauftemperatur_HK_M2~0x0194;0x0194;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Vorlauftemperatur_HK_M3~0x0195;0x0195;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Raumtemperatur_HK_A1_Vitotrol~0x0196;0x0196;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Raumtemperatur_HK_M2_Vitotrol~0x0197;0x0197;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Raumtemperatur_HK_M3_Vitotrol~0x0198;0x0198;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Vorlauftemperatur_NatCoolingKreis~0x0199;0x0199;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Vorlauftemperatur_NatCoolingHKxx~0x019A;0x019A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Raumtemperatur_NatCooling~0x019B;0x019B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Raumsolltemperatur_HK_A1_Vitocom100~0x019C;0x019C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Raumsolltemperatur_HK_M2_Vitocom100~0x019D;0x019D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Raumsolltemperatur_HK_M3_Vitocom100~0x019E;0x019E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Sauggastemperatur_EEV1~0x019F;0x019F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Sauggastemperatur_EEV2~0x01A0;0x01A0;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Heissgastemperatur_EEV1~0x01A1;0x01A1;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Heissgastemperatur_EEV2~0x01A2;0x01A2;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Fluessiggastemperatur_EEV1~0x01A3;0x01A3;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorStatus_Fluessiggastemperatur_EEV2~0x01A4;0x01A4;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_Korrekturwert_Aussentemperatur~0x0201;0x0201;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Verdampfertemperatur~0x0202;0x0202;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Vorlauftemperatur_Prim~0x0203;0x0203;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Ruecklauftemp_Prim~0x0204;0x0204;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Vorlauftemperatur_Sek~0x0205;0x0205;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Ruecklauftemperatur_Sek1~0x0206;0x0206;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Ruecklauftemperatur_Sek2~0x0207;0x0207;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Heissgastemperatur1~0x0208;0x0208;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Heissgastemperatur2~0x0209;0x0209;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Anlagenvorlauftemperatur~0x020A;0x020A;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_HeizwasserPufferspeichertemperatur~0x020B;0x020B;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Mediumtemperatur_extWaermeerzeuger~0x020C;0x020C;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_WW_TemperaturOben~0x020D;0x020D;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_WW_TemperaturUnten~0x020E;0x020E;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_WW_TemperaturMitte~0x020F;0x020F;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_WW_TemperaturAusgang~0x0210;0x0210;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Korrekturwert_Kollektortemperatur_Solar~0x0211;0x0211;Div10;R;1;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
